10000,244,256,262,257,252,257,255,251,258,249,252,253,256,254,250,248,251,249,250,241,241,238,243,242,248,253,249
244,10000,247,246,242,241,243,240,243,244,242,245,242,242,247,241,243,247,245,241,244,237,243,241,238,247,246,246
256,247,10000,249,251,242,251,250,249,251,239,255,251,251,246,249,241,242,249,250,240,236,238,245,234,249,246,247
262,246,249,10000,248,253,251,249,251,252,256,247,254,252,251,242,248,244,250,248,239,244,242,240,241,248,249,248
257,242,251,248,10000,246,255,250,252,254,248,251,254,256,249,252,248,241,252,249,242,237,241,247,247,248,251,248
252,241,242,253,246,10000,248,245,243,249,240,243,245,244,241,242,239,240,241,240,248,239,238,238,232,237,241,239
257,243,251,251,255,248,10000,245,247,249,253,249,252,255,248,254,253,248,250,250,240,244,244,248,245,253,250,244
255,240,250,249,250,245,245,10000,246,254,243,251,250,246,246,248,239,239,242,244,247,239,233,238,234,244,242,244
251,243,249,251,252,243,247,246,10000,250,249,247,247,250,248,242,247,250,248,249,232,247,244,248,246,251,244,250
258,244,251,252,254,249,249,254,250,10000,249,260,257,252,250,248,247,249,246,250,242,244,242,247,247,248,252,248
249,242,239,256,248,240,253,243,249,249,10000,247,258,250,250,244,249,252,249,248,235,248,249,251,247,249,250,257
252,245,255,247,251,243,249,251,247,260,247,10000,252,252,250,248,242,252,249,246,238,244,236,245,243,247,246,252
253,242,251,254,254,245,252,250,247,257,258,252,10000,254,253,254,252,247,250,250,238,246,247,250,249,246,242,246
256,242,251,252,256,244,255,246,250,252,250,252,254,10000,250,252,251,244,243,241,233,239,239,244,240,246,247,241
254,247,246,251,249,241,248,246,248,250,250,250,253,250,10000,250,253,256,247,248,245,249,250,260,257,254,255,249
250,241,249,242,252,242,254,248,242,248,244,248,254,252,250,10000,250,251,250,255,242,247,244,254,256,256,253,247
248,243,241,248,248,239,253,239,247,247,249,242,252,251,253,250,10000,257,258,251,237,246,255,254,259,256,254,250
251,247,242,244,241,240,248,239,250,249,252,252,247,244,256,251,257,10000,254,256,244,247,260,257,259,260,256,258
249,245,249,250,252,241,250,242,248,246,249,249,250,243,247,250,258,254,10000,252,238,246,245,251,250,251,254,249
250,241,250,248,249,240,250,244,249,250,248,246,250,241,248,255,251,256,252,10000,236,251,250,249,253,255,255,247
241,244,240,239,242,248,240,247,232,242,235,238,238,233,245,242,237,244,238,236,10000,240,239,240,242,242,242,243
241,237,236,244,237,239,244,239,247,244,248,244,246,239,249,247,246,247,246,251,240,10000,251,252,259,251,244,254
238,243,238,242,241,238,244,233,244,242,249,236,247,239,250,244,255,260,245,250,239,251,10000,252,256,255,255,254
243,241,245,240,247,238,248,238,248,247,251,245,250,244,260,254,254,257,251,249,240,252,252,10000,264,257,258,254
242,238,234,241,247,232,245,234,246,247,247,243,249,240,257,256,259,259,250,253,242,259,256,264,10000,261,262,260
248,247,249,248,248,237,253,244,251,248,249,247,246,246,254,256,256,260,251,255,242,251,255,257,261,10000,256,259
253,246,246,249,251,241,250,242,244,252,250,246,242,247,255,253,254,256,254,255,242,244,255,258,262,256,10000,251
249,246,247,248,248,239,244,244,250,248,257,252,246,241,249,247,250,258,249,247,243,254,254,254,260,259,251,10000
