10000,390,404,401,385,440,413,394,407,436,396,399,432,399,419,430,397,404,429,398,428,418,398,401,432,405,440,424,403,404
390,10000,421,440,443,393,409,411,384,401,408,412,412,409,407,403,408,418,414,414,397,409,413,418,404,415,398,401,421,417
404,421,10000,421,413,400,401,383,399,420,379,381,412,381,404,409,377,389,410,383,413,403,384,382,412,387,417,415,390,385
401,440,421,10000,401,407,407,391,390,416,389,392,427,396,412,414,390,402,424,394,409,412,396,395,412,404,418,412,403,402
385,443,413,401,10000,390,414,413,402,405,411,414,405,412,412,408,409,415,416,419,407,416,414,418,408,414,394,412,417,411
440,393,400,407,390,10000,423,412,409,435,408,408,438,411,429,437,413,419,438,413,425,428,412,413,435,417,439,430,415,415
413,409,401,407,414,423,10000,442,447,442,443,446,439,429,463,452,445,439,441,447,441,456,436,443,456,446,440,454,432,451
394,411,383,391,413,412,442,10000,416,423,469,468,423,455,438,425,461,455,428,467,421,436,458,459,432,459,420,432,453,460
407,384,399,390,402,409,447,416,10000,431,415,410,416,395,437,426,407,398,419,419,436,429,405,417,432,408,422,444,398,408
436,401,420,416,405,435,442,423,431,10000,417,420,458,425,453,467,422,433,459,429,462,455,430,429,460,433,466,463,433,435
396,408,379,389,411,408,443,469,415,417,10000,469,422,457,441,423,466,455,426,465,421,437,460,460,430,460,412,429,451,459
399,412,381,392,414,408,446,468,410,420,469,10000,425,460,441,423,466,460,428,466,418,436,459,462,432,464,418,428,456,467
432,412,412,427,405,438,439,423,416,458,422,425,10000,430,444,460,421,437,465,426,440,447,433,428,456,435,459,445,440,433
399,409,381,396,412,411,429,455,395,425,457,460,430,10000,430,430,457,467,435,454,415,436,465,449,427,462,423,418,466,460
419,407,404,412,412,429,463,438,437,453,441,441,444,430,10000,455,445,437,451,448,454,466,445,452,462,446,445,460,428,450
430,403,409,414,408,437,452,425,426,467,423,423,460,430,455,10000,431,435,459,433,462,461,440,436,462,440,462,454,435,439
397,408,377,390,409,413,445,461,407,422,466,466,421,457,445,431,10000,459,424,464,421,441,461,465,435,466,416,425,448,467
404,418,389,402,415,419,439,455,398,433,455,460,437,467,437,435,459,10000,438,459,420,447,466,458,434,468,433,426,469,465
429,414,410,424,416,438,441,428,419,459,426,428,465,435,451,459,424,438,10000,434,451,458,440,437,459,435,457,451,443,438
398,414,383,394,419,413,447,467,419,429,465,466,426,454,448,433,464,459,434,10000,430,447,463,468,435,463,416,434,454,463
428,397,413,409,407,425,441,421,436,462,421,418,440,415,454,462,421,420,451,430,10000,458,429,436,451,423,452,458,420,424
418,409,403,412,416,428,456,436,429,455,437,436,447,436,466,461,441,447,458,447,458,10000,450,450,457,449,451,451,441,450
398,413,384,396,414,412,436,458,405,430,460,459,433,465,445,440,461,466,440,463,429,450,10000,465,430,464,427,427,461,463
401,418,382,395,418,413,443,459,417,429,460,462,428,449,452,436,465,458,437,468,436,450,465,10000,435,463,418,431,454,465
432,404,412,412,408,435,456,432,432,460,430,432,456,427,462,462,435,434,459,435,451,457,430,435,10000,438,457,462,426,440
405,415,387,404,414,417,446,459,408,433,460,464,435,462,446,440,466,468,435,463,423,449,464,463,438,10000,431,434,462,469
440,398,417,418,394,439,440,420,422,466,412,418,459,423,445,462,416,433,457,416,452,451,427,418,457,431,10000,455,431,431
424,401,415,412,412,430,454,432,444,463,429,428,445,418,460,454,425,426,451,434,458,451,427,431,462,434,455,10000,426,434
403,421,390,403,417,415,432,453,398,433,451,456,440,466,428,435,448,469,443,454,420,441,461,454,426,462,431,426,10000,460
404,417,385,402,411,415,451,460,408,435,459,467,433,460,450,439,467,465,438,463,424,450,463,465,440,469,431,434,460,10000
