10000,128,80,96,96,112,112,80,160,128,112,160,112,64,112,144,128,128,112,128
128,10000,144,96,112,128,128,112,144,112,128,96,80,128,112,112,112,112,96,96
80,144,10000,176,144,144,128,144,96,96,128,80,112,80,144,96,128,112,144,192
96,96,176,10000,112,160,112,160,160,96,64,112,144,112,112,96,128,128,112,96
96,112,144,112,10000,112,96,96,160,144,112,112,128,128,112,128,128,112,112,112
112,128,144,160,112,10000,112,80,112,96,112,112,96,160,96,96,128,96,144,128
112,128,128,112,96,112,10000,112,112,112,112,96,96,128,96,112,176,112,144,128
80,112,144,160,96,80,112,10000,208,144,112,112,128,144,112,96,128,96,160,96
160,144,96,160,160,112,112,208,10000,240,160,112,128,128,144,96,144,112,144,96
128,112,96,96,144,96,112,144,240,10000,160,112,160,80,128,80,112,96,128,128
112,128,128,64,112,112,112,112,160,160,10000,144,80,112,128,96,96,64,128,144
160,96,80,112,112,112,96,112,112,112,144,10000,160,112,144,128,96,128,160,160
112,80,112,144,128,96,96,128,128,160,80,160,10000,128,96,96,112,96,144,80
64,128,80,112,128,160,128,144,128,80,112,112,128,10000,128,96,112,112,128,96
112,112,144,112,112,96,96,112,144,128,128,144,96,128,10000,128,112,80,96,96
144,112,96,96,128,96,112,96,96,80,96,128,96,96,128,10000,112,160,96,80
128,112,128,128,128,128,176,128,144,112,96,96,112,112,112,112,10000,272,144,112
128,112,112,128,112,96,112,96,112,96,64,128,96,112,80,160,272,10000,128,96
112,96,144,112,112,144,144,160,144,128,128,160,144,128,96,96,144,128,10000,352
128,96,192,96,112,128,128,96,96,128,144,160,80,96,96,80,112,96,352,10000
