10000,160,128,176,144,184,144,168,152,144,128,176,144,120,136,144,128,112,136,160
160,10000,200,160,160,144,152,168,144,120,128,128,152,152,152,144,144,128,128,152
128,200,10000,160,168,160,128,192,144,152,128,112,120,128,160,168,120,152,168,184
176,160,160,10000,184,216,200,184,160,184,120,128,152,136,152,160,136,112,160,120
144,160,168,184,10000,144,144,144,152,176,120,160,152,144,160,176,128,128,112,144
184,144,160,216,144,10000,192,152,176,152,128,176,176,136,128,120,152,112,200,152
144,152,128,200,144,192,10000,184,168,192,136,176,136,152,160,176,144,136,200,152
168,168,192,184,144,152,184,10000,248,224,112,144,184,112,144,128,136,144,184,136
152,144,144,160,152,176,168,248,10000,280,136,152,192,136,176,128,184,152,176,136
144,120,152,184,176,152,192,224,280,10000,152,128,160,144,200,120,144,136,168,128
128,128,128,120,120,128,136,112,136,152,10000,112,144,128,136,144,136,152,112,112
176,128,112,128,160,176,176,144,152,128,112,10000,176,200,136,160,168,136,184,168
144,152,120,152,152,176,136,184,192,160,144,176,10000,136,112,128,200,136,120,112
120,152,128,136,144,136,152,112,136,144,128,200,136,10000,152,192,144,160,160,160
136,152,160,152,160,128,160,144,176,200,136,136,112,152,10000,144,120,152,160,152
144,144,168,160,176,120,176,128,128,120,144,160,128,192,144,10000,112,152,136,136
128,144,120,136,128,152,144,136,184,144,136,168,200,144,120,112,10000,248,160,136
112,128,152,112,128,112,136,144,152,136,152,136,136,160,152,152,248,10000,144,144
136,128,168,160,112,200,200,184,176,168,112,184,120,160,160,136,160,144,10000,328
160,152,184,120,144,152,152,136,136,128,112,168,112,160,152,136,136,144,328,10000
